path,source,raw_label,label,md5,phash,resolution,is_exact_dup,dup_cluster,dup_cluster_size,group,group_source
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1262_aug_2.jpg,hasibur,surprise,surprise,1edc4f20d199c0254b83740e59ebb7aa,afbd14b416b6b0c2,224x224,True,D000222,7,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1262_aug_3.jpg,hasibur,surprise,surprise,801e7ab13eb093c5e813aa2ca13e5ba5,fae841e107e38597,224x224,True,D000224,17,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1262_aug_4.jpg,hasibur,surprise,surprise,c2319582351514efbf5e57c92bb2be21,fae041e147e3c497,224x224,False,D000224,17,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1262_aug_5.jpg,hasibur,surprise,surprise,c476b9b02746bfec0dc97943a7b3a54c,adb555b41ebab0c0,224x224,False,D004543,1,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1262_aug_6.jpg,hasibur,surprise,surprise,83217568edc35e4b8b6345e85af1668d,adea01b168b47dd1,224x224,False,D004544,1,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1262_aug_7.jpg,hasibur,surprise,surprise,d885aa30e8add16cdc6be7abe4c6af18,afbd14b452b6d0c2,224x224,False,D000222,7,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1262_aug_8.jpg,hasibur,surprise,surprise,bb7405072f2c33d8d76f401244ce8e1e,faea50e101e96597,224x224,False,D004546,1,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1262_aug_9.jpg,hasibur,surprise,surprise,94448d07fd74301bbf1a03a573940d85,faa850e10fe125f6,224x224,False,D000224,17,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1263_aug_1.jpg,hasibur,surprise,surprise,5726ff547006144c3fc67844431415ae,ff2b74a139219694,224x224,True,D000225,2,ID00091,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1263_aug_10.jpg,hasibur,surprise,surprise,62f3de81e366b1da0c278c16786dce55,ad3535b676c29318,224x224,False,D004549,1,ID00032,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1263_aug_2.jpg,hasibur,surprise,surprise,a256fefd93d6dc9b31f45e5bb99f5523,aa6a35f4647cc1c5,224x224,True,D001060,16,ID00091,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1263_aug_3.jpg,hasibur,surprise,surprise,6d029d4e09daa731c11232dc4b40381c,aa2b35b474e2c31b,224x224,True,D001311,3,ID00091,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1263_aug_4.jpg,hasibur,surprise,surprise,c4c39f12fb763d315930b6b833a22740,ab2f35b464f4c1c1,224x224,False,D001060,16,ID00091,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1263_aug_5.jpg,hasibur,surprise,surprise,a3d234fe4899375b99fb3b2af4b92cef,ab2f35b474e4c189,224x224,False,D001060,16,ID00091,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1263_aug_6.jpg,hasibur,surprise,surprise,504e6d1eca04423246c5cd680a74612f,fe7a60e123b19668,224x224,False,D001049,7,ID00091,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1263_aug_7.jpg,hasibur,surprise,surprise,e45e885be8500f48d4979843f7fc131d,fe7c60e023b390ce,224x224,False,D004555,1,ID00091,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1263_aug_8.jpg,hasibur,surprise,surprise,8e09ffe1bbe6c9e401c71bf603ebcc1c,aa2535b476f6c099,224x224,False,D001060,16,ID00091,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\test\surprise\1263_aug_9.jpg,hasibur,surprise,surprise,8c8ff313fccdf7a246afdc88ac88f43c,aa2b35b534e2c19b,224x224,False,D001311,3,ID00091,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0034_aug_1.jpg,hasibur,anger,anger,9570a05b700b91fb569f165830833721,bc0a2b6b66c8ba8b,224x224,False,D004042,5,ID00169,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0034_aug_10.jpg,hasibur,anger,anger,9b6aa70262e672caeba08a21f6471965,883f62ea45685fa3,224x224,False,D004559,1,ID00169,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0034_aug_2.jpg,hasibur,anger,anger,dfc1e2ef255b0a02ecdc13be5901f942,e857403a53bd65aa,224x224,False,D004041,4,ID00169,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0034_aug_3.jpg,hasibur,anger,anger,6c1a89981e90e28ecc4b960ed8b956b9,c87f403e12bd45ad,224x224,False,D004041,4,ID00169,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0034_aug_4.jpg,hasibur,anger,anger,1620854bce7511a1929a89c3af17edba,cd4a65ae13bd09d2,224x224,True,D000332,2,ID00169,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0034_aug_5.jpg,hasibur,anger,anger,0b15962ffe1afa5306e493a8587eb62e,c87f403a13bdc5aa,224x224,False,D004041,4,ID00169,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0034_aug_6.jpg,hasibur,anger,anger,e1b3b7e8a8d5c205ec7f5a70e13509b3,bc0a2b6b66ec3781,224x224,False,D004042,5,ID00169,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0034_aug_7.jpg,hasibur,anger,anger,b99a67b51d2b680b9003359c7d9a6e89,bc022b4b66e83f8b,224x224,False,D004042,5,ID00169,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0034_aug_8.jpg,hasibur,anger,anger,6eee556e7362244777e2fc23e550837d,bd0215eb02e8b0ff,224x224,False,D004566,1,ID00169,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0034_aug_9.jpg,hasibur,anger,anger,fe4c715a60685b16ccf7102073726885,b8026b4b6c48bfab,224x224,False,D004039,2,ID00169,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0035_aug_1.jpg,hasibur,anger,anger,d7314072fc3414e9f0c5baeb458456df,d2b9bbd24ae06662,224x224,True,D000333,6,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0035_aug_10.jpg,hasibur,anger,anger,689c61c4ad7c2542064912abbc1a5590,92a099d21ddd6c76,224x224,False,D004569,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0035_aug_2.jpg,hasibur,anger,anger,02939967263a1ee8fabf2dcc6a7e2271,87f5c40738b13337,224x224,True,D000334,15,ID00055,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0035_aug_3.jpg,hasibur,anger,anger,699960e58aa34422f3e5316efeb16587,d2b999924ae26673,224x224,True,D000333,6,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0035_aug_4.jpg,hasibur,anger,anger,8fcc0cafeff77b58466a166c33102e0d,87edcc870ab13327,224x224,True,D000334,15,ID00055,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0035_aug_5.jpg,hasibur,anger,anger,9c50f010ff9c86f4933fc8c674de00ff,c1eeccc01fb43726,224x224,False,D004573,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0035_aug_6.jpg,hasibur,anger,anger,4fbf1f78d5ae0607f35d93658a4b8e59,83ecea833bb13326,224x224,False,D000334,15,ID00055,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0035_aug_7.jpg,hasibur,anger,anger,08a882ebdaa8ce9e60305ed334d6935c,87fd4c0738313337,224x224,False,D000334,15,ID00055,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0035_aug_8.jpg,hasibur,anger,anger,35c4f0b47c5cfef96bf15e0757803987,87ecca8339b13336,224x224,False,D000334,15,ID00055,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0035_aug_9.jpg,hasibur,anger,anger,0657f68a3a254a6439975e4af89a3908,c1eeccc00fb23766,224x224,False,D004573,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0056_aug_1.jpg,hasibur,anger,anger,c8f639ec095a82e3e8246eb276b47569,d54a2ef8e13286cb,224x224,True,D000253,9,ID00080,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0056_aug_10.jpg,hasibur,anger,anger,d5929c80a0e1bc456942043365c239f4,d54a24f8e1f196c9,224x224,False,D000253,9,ID00080,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0056_aug_2.jpg,hasibur,anger,anger,e3cd3f32da83aa6ce1e557c278129046,940a7ba98c7597d2,224x224,False,D004580,5,ID00080,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0056_aug_3.jpg,hasibur,anger,anger,9fcfc46654cb31a448be1cc391f71bd5,a00e7ba9b465d39a,224x224,False,D004581,5,ID00080,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0056_aug_4.jpg,hasibur,anger,anger,dbeb21bf6a91cd556efd7cee63258ea7,d54a2678e57196c9,224x224,False,D000253,9,ID00080,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0056_aug_5.jpg,hasibur,anger,anger,d471e3861792c71c21a2b75f597bb7ba,f5532e7eed311082,224x224,False,D004583,3,ID00080,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0056_aug_6.jpg,hasibur,anger,anger,a7e1db71a4c8b8fd8e43733c62b3da1e,800e7babb865d396,224x224,False,D004581,5,ID00080,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0056_aug_7.jpg,hasibur,anger,anger,a404b761b48bd5de41d9f95a376a36af,84027aabbc65d796,224x224,False,D004581,5,ID00080,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0056_aug_8.jpg,hasibur,anger,anger,ba8dfc616b8378a1dada9611b80a7b50,f5532e7ce13192c2,224x224,False,D004583,3,ID00080,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0056_aug_9.jpg,hasibur,anger,anger,34d9213440a317b283bf1843cde26970,940a7ba9bc64c793,224x224,False,D004580,5,ID00080,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0091_aug_1.jpg,hasibur,anger,anger,3a27adbe84a1b2a215b25d6b9c036c2a,b148676b3eb19f80,224x224,False,D004588,1,ID00042,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0091_aug_10.jpg,hasibur,anger,anger,e381357b05e6942c6b3db12c8fe6348a,f51d703e6956c0d4,224x224,False,D000226,6,ID00042,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0091_aug_2.jpg,hasibur,anger,anger,1a38b201db1b5de77e0111274391a986,f715723e6b44c254,224x224,False,D004590,3,ID00042,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0091_aug_3.jpg,hasibur,anger,anger,f79905cceb6f03c4b55116a84ebb65a5,f50c703e69dec0d4,224x224,True,D000226,6,ID00042,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0091_aug_4.jpg,hasibur,anger,anger,d4a82013cb70bfca28d6fa6753589e93,e41f003e6fe1ca55,224x224,True,D000337,5,ID00042,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0091_aug_5.jpg,hasibur,anger,anger,77ea6eb9d24d3279d187d804b687831a,a2482f6b3e939f81,224x224,False,D004593,1,ID00042,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0091_aug_6.jpg,hasibur,anger,anger,31c1f8c18ce472799f67ea87ade67d53,c41f023e6fe1ca55,224x224,False,D000337,5,ID00042,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0091_aug_7.jpg,hasibur,anger,anger,17490a861de34f1d41ab47ff45811d8f,a05a256b3e8b9fa1,224x224,False,D004595,2,ID00042,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0091_aug_8.jpg,hasibur,anger,anger,4937b915494eee919393f8dadf36f9ff,e41f103e6bc5ca55,224x224,False,D000337,5,ID00042,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0091_aug_9.jpg,hasibur,anger,anger,b6441a3a92ad745efee904698a896ab2,f50a703e795ec0d4,224x224,False,D000226,6,ID00042,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0094_aug_1.jpg,hasibur,anger,anger,e589668986819e3c18f73f395015b679,f42c73d30ce5d390,224x224,True,D000349,2,ID00050,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0094_aug_10.jpg,hasibur,anger,anger,7ddce39c60667a07e33f04f20942b999,b44c7bf20cfc93c0,224x224,False,D004599,5,ID00050,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0094_aug_2.jpg,hasibur,anger,anger,fa3acc507f28ea911857c3cc661f1281,e1792ea65b398685,224x224,True,D000360,3,ID00050,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0094_aug_3.jpg,hasibur,anger,anger,66bb476d1ad7fb33b0e3a8f55ad043c2,a1193eaf59a9c685,224x224,True,D000254,12,ID00050,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0094_aug_4.jpg,hasibur,anger,anger,8fc8bb548615d00c2b753aacff1b23ef,a03b46ae59e9c695,224x224,True,D000254,12,ID00050,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0094_aug_5.jpg,hasibur,anger,anger,4a00b8934bb2c3e16942e145009f45fe,f16a378659b886c5,224x224,False,D004603,3,ID00050,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0094_aug_6.jpg,hasibur,anger,anger,e3de7d0a6325f556438cafb97e661ad3,b43f63f30c6dc380,224x224,False,D004604,1,ID00050,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0094_aug_7.jpg,hasibur,anger,anger,665bf0f2a308f28ce4b5491d6fb77f95,b46c7b730c6c93d0,224x224,False,D004599,5,ID00050,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0094_aug_8.jpg,hasibur,anger,anger,ed0266ca1d1bfe1bd15a1328e992b893,e1792eb659398685,224x224,False,D000360,3,ID00050,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0094_aug_9.jpg,hasibur,anger,anger,dedbf2f32f77ffe5753822067cd6c90f,b1383787d9b5c2c4,224x224,False,D004607,1,ID00050,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0125_aug_1.jpg,hasibur,anger,anger,4ddcdde4ee529eaecf449fcfcea326c3,807535ac7e999785,224x224,False,D004608,1,ID00086,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0125_aug_10.jpg,hasibur,anger,anger,3028f7211498ae364b858c99f4788eba,d5237c6b23e8cab0,224x224,False,D004609,4,ID00086,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0125_aug_2.jpg,hasibur,anger,anger,8380228f1b677d09bb6b9477ce4ad625,c03f707a61e5ccb1,224x224,False,D004610,1,ID00086,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0125_aug_3.jpg,hasibur,anger,anger,dcd07f0876614772d90ddd49fa6440c0,d5227c6be1ecc2b0,224x224,False,D004609,4,ID00086,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0125_aug_4.jpg,hasibur,anger,anger,c827218ea5281270e9c97f2591088b26,827f2b2a3cb89ac5,224x224,False,D000255,9,ID00086,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0125_aug_5.jpg,hasibur,anger,anger,70c38770207a8278efe1d84e29926d96,827f2b2a34b89acd,224x224,False,D000255,9,ID00086,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0125_aug_6.jpg,hasibur,anger,anger,0298ccd6bd0f3f62dba0c57d7d2290f9,827f2b28b4b992cd,224x224,False,D000255,9,ID00086,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0125_aug_7.jpg,hasibur,anger,anger,98693d32555a131f6835b676af5d98e3,d5227e3d29ecc198,224x224,False,D004615,1,ID00086,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0125_aug_8.jpg,hasibur,anger,anger,1ff4f8578c6884aef3e985eda334acb1,d12b707fa1e4ce90,224x224,False,D004616,7,ID00086,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0125_aug_9.jpg,hasibur,anger,anger,1b57cf9a2c241296b91b802765cccc43,d32a7e2de1e4c390,224x224,False,D004616,7,ID00086,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0153_aug_1.jpg,hasibur,anger,anger,f48032fae6869bb9ed2d021f1020196e,c3d42f27cc687932,224x224,False,D000258,16,ID00011,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0153_aug_10.jpg,hasibur,anger,anger,2b051055ce3e350c186d5ecf92cb713c,c0d53f23cc6d3c32,224x224,False,D000258,16,ID00011,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0153_aug_2.jpg,hasibur,anger,anger,8a6d017bb1748d6934c1f8b0f0e1867f,96806b72993d7c66,224x224,True,D000393,9,ID00051,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0153_aug_3.jpg,hasibur,anger,anger,95b05933751ae2974c3a96301ef2c925,c1d42f27cc693cb2,224x224,True,D000258,16,ID00011,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0153_aug_4.jpg,hasibur,anger,anger,077b3d58f31e6e435da8679479eb8ce7,c0953f27cc3c39a3,224x224,True,D000415,2,ID00011,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0153_aug_5.jpg,hasibur,anger,anger,79393188c394bcd78f755abf6931c9c7,95407a12ad797d93,224x224,False,D004623,1,ID00011,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0153_aug_6.jpg,hasibur,anger,anger,1f9b4c9d9c8cc6f757c833028f01a4bc,c3d43e26cc693993,224x224,False,D000258,16,ID00011,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0153_aug_7.jpg,hasibur,anger,anger,61a7a2f7359146bc923f28ab68e766b7,c3d53e06c87939b2,224x224,False,D000258,16,ID00011,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0153_aug_8.jpg,hasibur,anger,anger,bec6cc4e0a54dd91bb6e28a28488f9ac,c3d43f26cc6938b2,224x224,False,D000258,16,ID00011,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\anger\0153_aug_9.jpg,hasibur,anger,anger,72f29b2609a49ededcea880c38c65d88,96816a53993c6ce7,224x224,False,D000393,9,ID00051,facenet_agglomerative
